%date;mean temp;max temp;min temp;boden min temp;precip;rH;press;cloud;strahl
691690;    5.60;   12.10;    4.60;    0.00;    0.00;   82.00; 1004.80;    4.60;    0.00
691691;    4.70;    8.60;    0.00;    0.00;    0.00;   83.00; 1014.90;    6.40;    0.00
691692;    9.20;   11.00;    3.70;    0.00;    0.40;   92.00; 1014.60;    7.80;    0.00
691693;   10.00;   11.00;    8.30;    0.00;    1.90;   92.00; 1011.30;    7.80;    0.00
691694;   11.20;   14.50;    9.70;    0.00;    5.40;   85.00; 1007.70;    7.40;    0.00
691695;    7.40;   12.10;    5.70;    0.00;    0.20;   87.00; 1008.50;    2.40;    0.00
691696;    8.60;    9.90;    4.10;    0.00;    0.00;   76.00; 1013.20;    7.40;    0.00
691697;    7.60;   11.90;    5.50;    0.00;    0.00;   76.00; 1008.50;    5.40;    0.00
691698;    8.50;   13.20;    5.00;    0.00;    3.90;   81.00;  996.40;    5.60;    0.00
691699;    6.00;    9.20;    4.80;    0.00;    0.50;   80.00;  994.00;    4.80;    0.00
691700;    7.80;   10.10;    4.50;    0.00;    1.10;   70.00; 1000.60;    5.80;    0.00
691701;    9.60;   10.90;    6.70;    0.00;    4.20;   89.00;  993.50;    8.00;    0.00
691702;    6.00;    9.90;    5.00;    0.00;    3.00;   95.00;  997.30;    7.00;    0.00
691703;    4.70;    5.50;    4.10;    0.00;    5.80;   97.00; 1001.80;    8.00;    0.00
691704;    4.00;    8.10;    0.70;    0.00;    2.50;   83.00; 1003.10;    5.00;    0.00
691705;    4.80;    8.10;    2.40;    0.00;    1.10;   89.00;  991.00;    7.00;    0.00
691706;    6.20;    8.60;    4.00;    0.00;    0.70;   87.00;  996.70;    5.60;    0.00
691707;    7.90;   12.50;    4.60;    0.00;    2.00;   85.00;  993.40;    7.40;    0.00
691708;    2.80;    8.30;   -0.20;    0.00;    1.00;   76.00;  999.70;    5.60;    0.00
691709;    3.20;    6.60;   -0.80;    0.00;    0.10;   86.00;  997.50;    5.00;    0.00
691710;    0.20;    4.10;   -2.50;    0.00;    0.00;   81.00; 1005.60;    4.60;    0.00
691711;    0.70;    2.60;   -3.00;    0.00;    1.00;   96.00; 1010.30;    6.20;    0.00
691712;   -0.70;    2.80;   -2.50;    0.00;    0.00;   88.00; 1016.60;    2.60;    0.00
691713;   -1.90;    2.60;   -5.30;    0.00;    0.20;   90.00; 1011.30;    3.00;    0.00
691714;   -2.80;   -1.50;   -5.90;    0.00;    0.10;   98.00; 1015.10;    8.00;    0.00
691715;    0.20;    1.10;   -1.80;    0.00;    0.00;  100.00; 1019.60;    8.00;    0.00
691716;   -1.00;    0.80;   -1.80;    0.00;    0.10;  100.00; 1016.20;    8.00;    0.00
691717;    1.30;    3.00;   -3.80;    0.00;    0.00;   86.00; 1002.40;    3.00;    0.00
691718;    3.10;    4.10;    1.80;    0.00;   16.50;   91.00;  992.80;    8.00;    0.00
691719;    3.60;    4.80;    1.60;    0.00;    0.20;   93.00; 1003.30;    8.00;    0.00
691720;    2.00;    3.50;    1.20;    0.00;    1.60;   90.00;  992.60;    8.00;    0.00
691721;    4.50;    6.60;    1.60;    0.00;    4.20;   85.00;  978.20;    7.00;    0.00
691722;    5.00;    5.90;    3.00;    0.00;   22.60;   96.00;  977.60;    8.00;    0.00
691723;    3.80;    6.00;    2.20;    0.00;    1.50;   90.00;  996.30;    8.00;    0.00
691724;   -0.10;    2.60;   -2.20;    0.00;    0.00;   80.00; 1010.70;    4.00;    0.00
691725;    0.60;    2.30;   -2.50;    0.00;    0.00;   76.00; 1001.40;    7.80;    0.00
691726;    0.00;    2.70;   -1.00;    0.00;    0.00;   88.00;  994.60;    7.80;    0.00
691727;    0.00;    1.30;   -0.80;    0.00;    0.10;   87.00; 1000.60;    5.60;    0.00
691728;    2.80;    4.00;   -1.00;    0.00;    4.80;   85.00;  993.20;    8.00;    0.00
691729;    5.60;    6.60;    2.60;    0.00;    5.60;   89.00;  983.50;    8.00;    0.00
691730;   -2.00;    6.70;   -4.00;    0.00;    0.00;   79.00; 1008.20;    3.40;    0.00
691731;    3.20;    5.60;   -4.00;    0.00;    5.20;   85.00; 1007.80;    8.00;    0.00
691732;    8.60;    9.30;    5.50;    0.00;    0.00;   89.00; 1008.20;    8.00;    0.00
691733;    5.40;    8.30;    4.60;    0.00;    0.10;   91.00; 1001.80;    8.00;    0.00
691734;    3.20;    4.60;    2.60;    0.00;    7.40;   98.00;  992.10;    8.00;    0.00
691735;   -2.20;    3.10;   -4.50;    0.00;    0.10;   86.00; 1011.60;    5.40;    0.00
691736;   -1.60;    1.20;   -6.50;    0.00;    0.00;   87.00; 1013.60;    5.00;    0.00
691737;   -0.10;    0.20;   -1.50;    0.00;    4.50;   89.00; 1003.30;    8.00;    0.00
691738;    0.30;    1.10;   -0.40;    0.00;    0.00;   97.00; 1008.80;    7.40;    0.00
691739;   -3.80;    0.70;   -5.40;    0.00;    0.00;   98.00; 1011.70;    3.80;    0.00
691740;   -3.80;   -1.00;   -5.50;    0.00;    0.20;   90.00; 1000.10;    4.00;    0.00
691741;   -1.00;    1.10;   -4.50;    0.00;    0.00;   90.00;  999.90;    4.80;    0.00
691742;   -1.90;    0.10;   -4.90;    0.00;    0.00;   74.00;  992.10;    4.20;    0.00
691743;   -0.20;    4.00;   -2.10;    0.00;    0.00;   88.00;  999.30;    1.80;    0.00
691744;   -1.40;    0.70;   -4.50;    0.00;    0.00;   95.00;  998.00;    6.40;    0.00
691745;    1.90;    3.60;   -1.60;    0.00;    1.50;   90.00;  999.40;    7.20;    0.00
691746;    2.60;    3.90;   -1.00;    0.00;    0.00;   90.00;  996.00;    5.40;    0.00
691747;    6.70;    8.90;    3.60;    0.00;    0.60;   89.00;  996.30;    5.80;    0.00
691748;    3.10;    6.10;   -0.30;    0.00;    0.00;   84.00; 1016.90;    4.60;    0.00
691749;    6.40;    6.60;    3.50;    0.00;    0.00;   90.00; 1018.10;    8.00;    0.00
691750;    4.60;    6.60;    3.60;    0.00;    0.00;   86.00; 1018.30;    7.40;    0.00
691751;    0.10;    6.60;   -0.50;    0.00;    0.00;   96.00; 1013.40;    8.00;    0.00
691752;    0.80;    2.50;   -1.40;    0.00;    0.00;   87.00; 1001.30;    6.20;    0.00
691753;    4.30;    5.50;    0.00;    0.00;    2.50;   71.00;  987.10;    5.00;    0.00
691754;    3.60;    7.10;    0.80;    0.00;    0.00;   72.00;  989.60;    4.00;    0.00
691755;    0.40;    4.10;   -2.60;    0.00;    0.00;   88.00; 1005.40;    0.20;    0.00
691756;    2.00;    2.80;   -1.00;    0.00;    0.30;   85.00; 1008.60;    7.80;    0.00
691757;    3.90;    4.60;    2.50;    0.00;    0.00;   83.00; 1013.00;    8.00;    0.00
691758;    2.10;    4.10;    0.10;    0.00;    1.20;   85.00; 1007.50;    7.20;    0.00
691759;    2.30;    4.00;    0.10;    0.00;    2.10;   94.00; 1006.30;    7.80;    0.00
691760;    2.10;    3.20;    1.60;    0.00;    0.10;   92.00; 1015.10;    8.00;    0.00
691761;   -1.50;    2.10;   -2.90;    0.00;    0.00;   77.00; 1025.50;    3.40;    0.00
691762;   -2.90;   -0.40;   -4.60;    0.00;    0.00;   78.00; 1030.80;    5.00;    0.00
691763;   -5.10;   -1.40;   -6.80;    0.00;    0.00;   86.00; 1027.30;    1.40;    0.00
691764;   -0.40;    1.00;   -6.50;    0.00;    0.60;   87.00; 1009.30;    8.00;    0.00
691765;   -1.70;    1.20;   -2.40;    0.00;    0.40;   99.00; 1002.30;    8.00;    0.00
691766;   -7.20;   -1.00;   -9.60;    0.00;    0.00;   70.00; 1013.00;    3.20;    0.00
691767;  -10.70;   -6.60;  -13.40;    0.00;    0.00;   77.00; 1021.20;    3.00;    0.00
691768;  -16.20;  -12.70;  -17.20;    0.00;    0.00;   64.00; 1020.60;    0.20;    0.00
691769;  -15.40;  -14.00;  -18.90;    0.00;    0.00;   66.00; 1011.70;    0.00;    0.00
691770;   -6.60;   -3.60;  -14.30;    0.00;    0.00;   77.00; 1000.40;    2.60;    0.00
691771;   -4.20;   -2.60;   -7.30;    0.00;    0.00;   76.00; 1000.20;    7.40;    0.00
691772;   -4.00;   -2.90;   -6.40;    0.00;    0.00;   88.00; 1010.70;    7.40;    0.00
691773;   -5.00;   -2.20;   -6.80;    0.00;    0.00;   97.00; 1011.20;    3.00;    0.00
691774;   -6.40;   -3.10;   -8.20;    0.00;    0.10;   92.00; 1012.80;    3.00;    0.00
691775;   -5.90;   -1.70;   -8.80;    0.00;    0.00;   84.00; 1015.60;    1.00;    0.00
691776;   -3.60;    1.10;  -10.00;    0.00;    0.00;   71.00; 1014.30;    0.20;    0.00
691777;   -2.40;    2.70;   -5.80;    0.00;    0.00;   89.00; 1015.80;    0.80;    0.00
691778;   -5.50;   -1.00;  -10.20;    0.00;    0.00;   73.00; 1007.40;    0.60;    0.00
691779;    0.40;    3.20;   -7.30;    0.00;    0.00;   75.00; 1007.70;    5.80;    0.00
691780;    3.00;    4.60;    0.80;    0.00;    0.10;   84.00; 1007.10;    7.40;    0.00
691781;    3.90;    5.70;    2.10;    0.00;    2.60;   89.00; 1001.60;    5.80;    0.00
691782;    4.20;    5.80;    1.60;    0.00;    6.90;   97.00;  989.80;    8.00;    0.00
691783;    4.60;    6.20;    2.90;    0.00;    0.50;   88.00;  999.40;    7.00;    0.00
691784;    4.40;    6.60;    3.40;    0.00;    2.00;   78.00;  998.80;    7.40;    0.00
691785;    5.10;    6.40;    3.30;    0.00;    0.60;   78.00;  997.30;    7.80;    0.00
691786;    4.80;    7.00;    3.80;    0.00;    0.00;   77.00;  997.10;    7.20;    0.00
691787;    3.20;    6.30;    2.20;    0.00;    0.00;   81.00;  991.30;    7.40;    0.00
691788;   -0.80;    2.30;   -2.30;    0.00;    0.00;   78.00; 1006.30;    1.00;    0.00
691789;    0.90;    3.00;   -2.80;    0.00;    0.00;   64.00; 1005.40;    5.40;    0.00
691790;    2.80;    4.60;   -1.80;    0.00;    0.00;   66.00;  996.80;    5.40;    0.00
691791;    3.40;    5.10;   -0.30;    0.00;    0.00;   69.00; 1000.30;    4.60;    0.00
691792;    3.80;    6.70;    1.80;    0.00;    0.00;   75.00;  992.90;    5.40;    0.00
691793;    0.40;    4.10;   -1.80;    0.00;    0.00;   76.00; 1003.30;    3.80;    0.00
691794;    0.60;    2.50;   -2.40;    0.00;    0.60;   85.00; 1001.40;    6.20;    0.00
691795;    3.10;    4.20;   -0.20;    0.00;    5.10;   86.00;  990.60;    5.80;    0.00
691796;    2.20;    5.60;    0.80;    0.00;    0.90;   79.00;  997.00;    5.60;    0.00
691797;    4.90;    8.10;   -1.30;    0.00;    2.50;   94.00; 1000.30;    7.80;    0.00
691798;    7.40;    8.80;    6.40;    0.00;    3.30;   85.00; 1002.20;    8.00;    0.00
691799;    3.80;    6.60;    2.60;    0.00;    2.70;   83.00; 1011.20;    7.20;    0.00
691800;    4.90;    7.20;    2.80;    0.00;    0.40;   95.00; 1011.70;    7.20;    0.00
691801;    3.20;    5.10;   -0.10;    0.00;    0.10;   85.00; 1012.70;    7.80;    0.00
691802;    9.80;   11.10;    4.10;    0.00;    0.50;   76.00;  995.60;    8.00;    0.00
691803;    6.60;   11.10;    4.20;    0.00;    2.40;   68.00;  999.10;    3.40;    0.00
691804;    4.70;    6.40;    2.50;    0.00;    1.30;   73.00;  997.60;    6.20;    0.00
691805;    5.60;    8.10;    3.80;    0.00;    3.60;   71.00;  986.50;    4.80;    0.00
691806;    6.20;    8.20;    3.90;    0.00;   15.40;   96.00;  982.90;    8.00;    0.00
691807;    6.80;    9.80;    4.20;    0.00;    1.30;   54.00;  976.70;    6.40;    0.00
691808;    1.40;    4.20;    0.10;    0.00;    0.60;   80.00;  989.60;    4.60;    0.00
691809;    0.80;    3.50;    0.00;    0.00;    0.40;   83.00;  997.30;    4.80;    0.00
691810;   -0.50;    2.10;   -1.70;    0.00;    1.70;   86.00; 1003.30;    7.20;    0.00
691811;   -2.80;   -0.10;   -4.40;    0.00;    0.00;   64.00; 1014.50;    3.80;    0.00
691812;   -4.90;   -2.10;   -6.60;    0.00;    0.10;   75.00; 1013.80;    5.40;    0.00
691813;   -4.00;   -2.40;   -7.00;    0.00;    0.00;   82.00; 1019.40;    7.40;    0.00
691814;   -1.30;    0.60;   -4.00;    0.00;    0.00;   75.00; 1023.50;    7.80;    0.00
691815;   -2.80;    2.10;   -4.40;    0.00;    0.00;   79.00; 1022.80;    0.80;    0.00
691816;   -3.20;    3.60;   -8.80;    0.00;    0.00;   68.00; 1017.20;    0.60;    0.00
691817;   -3.10;    3.80;   -8.30;    0.00;    0.00;   74.00; 1014.30;    0.00;    0.00
691818;   -1.60;    5.10;   -8.80;    0.00;    0.00;   72.00; 1005.00;    2.60;    0.00
691819;    0.30;    2.70;   -3.10;    0.00;    1.70;   90.00;  992.20;    7.40;    0.00
691820;    2.50;    5.10;    0.50;    0.00;    5.40;   74.00;  997.10;    4.80;    0.00
691821;    6.50;    8.80;    0.40;    0.00;    0.80;   74.00;  990.40;    5.40;    0.00
691822;    8.20;    8.60;    5.00;    0.00;    0.40;   83.00;  998.20;    8.00;    0.00
691823;    5.90;    9.60;    2.10;    0.00;    3.10;   78.00; 1003.10;    5.40;    0.00
691824;    3.00;    6.50;    1.90;    0.00;    0.00;   83.00; 1009.30;    5.80;    0.00
691825;    3.80;    6.60;    0.50;    0.00;    1.10;   86.00; 1006.80;    6.60;    0.00
691826;    4.40;    9.60;    0.30;    0.00;    0.00;   68.00; 1011.40;    4.00;    0.00
691827;    4.30;    7.90;   -0.70;    0.00;    1.60;   82.00; 1004.20;    7.00;    0.00
691828;    2.50;    5.60;    0.50;    0.00;    2.10;   87.00; 1001.80;    6.40;    0.00
691829;    2.40;    3.60;   -1.20;    0.00;    3.70;   83.00;  988.40;    7.80;    0.00
691830;    3.50;    4.50;    2.30;    0.00;    2.90;   93.00;  987.20;    7.40;    0.00
691831;    3.70;    6.80;    2.30;    0.00;    1.80;   80.00; 1000.60;    7.20;    0.00
691832;    4.40;    8.10;    3.10;    0.00;    0.70;   81.00;  995.40;    5.40;    0.00
691833;    5.30;    9.30;    2.80;    0.00;    1.20;   90.00;  992.60;    6.20;    0.00
691834;    6.70;   11.20;    1.40;    0.00;    4.50;   82.00;  994.60;    6.40;    0.00
691835;    5.00;   10.00;    2.30;    0.00;    7.90;   74.00;  993.70;    5.60;    0.00
691836;    7.20;   13.10;    2.20;    0.00;    0.40;   74.00;  988.30;    7.40;    0.00
691837;    5.60;    9.60;    4.20;    0.00;    0.50;   76.00;  990.00;    7.20;    0.00
691838;    3.40;    6.90;    0.20;    0.00;    0.20;   78.00;  989.30;    7.80;    0.00
691839;    3.20;    4.60;    1.80;    0.00;    1.30;   85.00;  991.60;    8.00;    0.00
691840;    3.10;    5.50;    1.20;    0.00;    0.00;   74.00;  999.70;    6.60;    0.00
691841;    2.80;    7.70;    0.10;    0.00;    0.00;   66.00; 1010.20;    3.20;    0.00
691842;    3.50;    8.10;   -3.00;    0.00;    0.00;   69.00; 1010.60;    6.20;    0.00
691843;    4.20;    9.00;    3.10;    0.00;    0.00;   83.00; 1009.20;    5.00;    0.00
691844;    6.30;   12.10;   -0.70;    0.00;    0.00;   71.00; 1010.90;    4.00;    0.00
691845;    5.40;    7.70;    2.10;    0.00;    0.00;   85.00; 1013.30;    7.20;    0.00
691846;    7.30;   13.70;    3.40;    0.00;    0.00;   59.00; 1016.10;    4.00;    0.00
691847;    4.40;   11.20;   -0.30;    0.00;    0.00;   57.00; 1018.60;    0.60;    0.00
691848;    6.50;   13.60;    0.20;    0.00;    0.00;   54.00; 1015.30;    0.20;    0.00
691849;    8.40;   14.40;    1.60;    0.00;    0.00;   47.00; 1010.10;    0.20;    0.00
691850;    9.70;   16.10;    1.90;    0.00;    0.00;   47.00; 1005.50;    0.80;    0.00
691851;    4.60;   10.50;    2.80;    0.00;    0.00;   82.00; 1013.50;    0.80;    0.00
691852;    6.40;   14.20;   -0.80;    0.00;    0.00;   68.00; 1014.50;    0.00;    0.00
691853;   11.20;   20.10;    1.20;    0.00;    0.00;   52.00; 1007.70;    0.00;    0.00
691854;   11.00;   17.80;    5.30;    0.00;    0.00;   30.00; 1003.60;    0.20;    0.00
691855;    9.80;   17.90;    2.20;    0.00;    0.00;   45.00; 1003.30;    0.80;    0.00
691856;    5.10;    9.50;    3.60;    0.00;    0.00;   69.00; 1002.00;    7.20;    0.00
691857;    4.60;    9.30;    3.10;    0.00;    0.00;   77.00; 1002.70;    5.40;    0.00
691858;    8.50;   14.60;    1.70;    0.00;    0.00;   69.00; 1007.80;    2.60;    0.00
691859;    6.80;   12.60;    2.00;    0.00;    0.00;   67.00; 1011.70;    3.80;    0.00
691860;    8.60;   15.70;    1.90;    0.00;    0.00;   73.00; 1009.60;    3.00;    0.00
691861;   10.60;   18.50;    3.30;    0.00;    0.00;   62.00; 1008.10;    0.60;    0.00
691862;   10.80;   18.20;    4.80;    0.00;    0.00;   62.00; 1008.30;    0.80;    0.00
691863;   10.40;   18.50;    2.20;    0.00;    0.00;   57.00; 1009.00;    0.00;    0.00
691864;   10.30;   18.70;    3.70;    0.00;    0.00;   56.00; 1010.20;    0.80;    0.00
691865;    9.30;   16.10;    4.60;    0.00;    0.00;   54.00; 1008.80;    3.80;    0.00
691866;    5.60;    9.30;    1.30;    0.00;    0.00;   65.00; 1003.20;    3.40;    0.00
691867;    8.20;   12.30;    0.10;    0.00;    0.00;   67.00; 1000.60;    5.60;    0.00
691868;    9.10;   15.60;    5.30;    0.00;    1.00;   83.00; 1003.40;    7.40;    0.00
691869;   13.50;   18.20;    7.70;    0.00;    0.80;   77.00; 1004.30;    7.40;    0.00
691870;   15.20;   21.60;    8.20;    0.00;    0.00;   57.00;  996.70;    5.60;    0.00
691871;   14.60;   21.90;    8.70;    0.00;    0.30;   60.00;  993.80;    6.20;    0.00
691872;   10.80;   15.90;    8.90;    0.00;    3.10;   79.00;  998.40;    5.60;    0.00
691873;   11.60;   17.40;    6.90;    0.00;    0.20;   82.00;  999.20;    5.40;    0.00
691874;    8.50;   11.40;    7.90;    0.00;    0.00;   81.00; 1000.50;    8.00;    0.00
691875;    8.90;   11.80;    6.90;    0.00;    1.80;   73.00; 1000.60;    7.40;    0.00
691876;    8.00;    9.10;    7.40;    0.00;    7.90;   97.00;  996.90;    8.00;    0.00
691877;    7.60;    9.60;    5.30;    0.00;    0.00;   87.00;  997.80;    8.00;    0.00
691878;   11.30;   17.10;    6.70;    0.00;    0.10;   77.00; 1000.90;    3.40;    0.00
691879;   14.40;   21.20;    8.40;    0.00;    0.00;   74.00; 1001.90;    4.00;    0.00
691880;   16.40;   23.60;    7.90;    0.00;    0.00;   60.00; 1001.10;    5.00;    0.00
691881;   14.90;   22.60;    9.70;    0.00;   14.30;   65.00;  997.70;    7.00;    0.00
691882;    9.80;   13.10;    8.60;    0.00;    7.30;   82.00;  998.70;    8.00;    0.00
691883;    8.30;    9.80;    7.50;    0.00;    1.20;   90.00;  999.10;    8.00;    0.00
691884;   10.20;   12.00;    7.30;    0.00;    0.20;   85.00; 1001.60;    8.00;    0.00
691885;    9.50;   11.20;    8.10;    0.00;    1.40;   78.00; 1004.70;    8.00;    0.00
691886;   12.50;   18.60;    7.80;    0.00;    1.10;   72.00; 1005.10;    4.00;    0.00
691887;   12.20;   15.80;    9.00;    0.00;    0.00;   83.00;  998.60;    7.40;    0.00
691888;    6.20;   12.10;    2.60;    0.00;    9.50;   83.00;  988.40;    3.80;    0.00
691889;    4.40;    8.50;    2.00;    0.00;    9.90;   83.00;  990.80;    8.00;    0.00
691890;   10.40;   15.10;    3.00;    0.00;    0.00;   54.00; 1000.40;    3.20;    0.00
691891;   13.00;   20.30;    6.20;    0.00;    0.70;   59.00;  999.10;    5.80;    0.00
691892;   11.40;   16.80;    7.30;    0.00;    0.20;   66.00; 1005.30;    3.20;    0.00
691893;   13.40;   19.20;    6.60;    0.00;    0.00;   55.00; 1006.60;    2.40;    0.00
691894;   14.50;   22.90;    7.70;    0.00;    0.90;   59.00; 1001.60;    3.00;    0.00
691895;   11.20;   15.10;   10.50;    0.00;    8.70;   94.00; 1003.70;    6.20;    0.00
691896;   13.60;   18.60;    9.30;    0.00;    0.00;   81.00; 1001.10;    7.40;    0.00
691897;   15.40;   22.00;   11.20;    0.00;    0.10;   65.00; 1001.70;    6.20;    0.00
691898;   15.20;   22.10;   11.30;    0.00;    0.00;   68.00; 1004.60;    3.20;    0.00
691899;   17.00;   24.20;    9.30;    0.00;    0.00;   68.00; 1004.60;    3.00;    0.00
691900;   19.40;   25.80;   11.80;    0.00;    0.00;   64.00; 1006.50;    1.60;    0.00
691901;   18.80;   26.60;   12.30;    0.00;    0.00;   63.00; 1005.90;    3.20;    0.00
691902;   17.40;   22.70;   11.20;    0.00;    0.00;   64.00; 1002.50;    3.20;    0.00
691903;    9.30;   16.70;    7.10;    0.00;    0.00;   56.00; 1001.20;    2.20;    0.00
691904;   10.60;   15.30;    1.70;    0.00;    2.80;   58.00;  997.10;    5.00;    0.00
691905;    8.20;   11.60;    7.20;    0.00;    2.90;   77.00;  996.10;    7.80;    0.00
691906;    8.00;    9.10;    6.50;    0.00;    0.00;   85.00; 1000.80;    8.00;    0.00
691907;    9.40;   11.10;    6.80;    0.00;    0.00;   79.00; 1009.60;    7.40;    0.00
691908;   12.50;   17.70;    3.80;    0.00;    0.00;   49.00; 1012.60;    2.20;    0.00
691909;   14.30;   20.10;    5.00;    0.00;    2.40;   50.00; 1000.80;    4.80;    0.00
691910;   10.20;   14.50;    9.70;    0.00;    5.50;   95.00;  983.00;    8.00;    0.00
691911;    8.60;   12.40;    7.60;    0.00;    0.00;   86.00;  983.00;    5.80;    0.00
691912;    9.40;   15.50;    6.00;    0.00;    0.40;   78.00;  990.60;    6.40;    0.00
691913;   11.10;   16.80;    4.00;    0.00;    0.20;   66.00;  996.40;    5.00;    0.00
691914;   11.00;   16.60;    6.30;    0.00;    0.00;   70.00;  998.40;    4.00;    0.00
691915;   13.80;   20.10;    5.80;    0.00;    0.00;   55.00;  999.90;    4.00;    0.00
691916;   13.60;   19.70;    7.40;    0.00;    0.10;   56.00; 1004.20;    4.00;    0.00
691917;   13.50;   18.10;   10.10;    0.00;    3.40;   86.00; 1000.10;    8.00;    0.00
